2000 09     44.210      0.700 GAGE 
2000 10     43.410      0.480 GAGE 
2000 11     42.550      0.480 GAGE 
2000 12     41.940      0.570 GAGE 
2001 01     40.640      0.400 GAGE 
2001 02     39.840      0.450 GAGE 
2001 03     39.240      0.420 GAGE 
2001 04     38.770      0.360 GAGE 
2001 05     38.280      0.290 GAGE 
2001 06     37.910      0.410 GAGE 
2001 07     37.570      0.340 GAGE 
2001 08     37.240      0.400 GAGE 
2001 09     36.910      0.420 GAGE 
2001 10     36.430      0.400 GAGE 
2001 11     35.820      0.480 GAGE 
2001 12     34.910      0.460 GAGE 
2002 01     34.050      0.490 GAGE 
2002 02     33.420      0.460 GAGE 
2002 03     32.740      0.360 GAGE 
2002 04     32.310      0.320 GAGE 
2002 05     32.010      0.320 GAGE 
2002 06     31.690      0.320 GAGE 
2002 07     31.390      0.370 GAGE 
2002 08     31.000      0.350 GAGE 
2002 09     30.700      0.410 GAGE 
2002 10     30.290      0.360 GAGE 
2002 11     29.780      0.380 GAGE 
2002 12     28.980      0.470 GAGE 
2003 01     28.630      0.440 GAGE 
2003 02     27.950      0.560 GAGE 
2003 03     27.250      0.350 GAGE 
2003 04     26.860      0.330 GAGE 
2003 05     27.190      0.340 GAGE 
2003 06     27.060      0.320 GAGE 
2003 07     26.390      0.590 GAGE 
2003 08     25.760      0.300 GAGE 
2003 09     25.510      0.330 GAGE 
2003 10     25.130      0.310 GAGE 
2003 11     24.650      0.330 GAGE 
2003 12     24.160      0.340 GAGE 
2004 01     23.720      0.350 GAGE 
2004 02     23.270      0.290 GAGE 
2004 03     22.790      0.340 GAGE 
2004 04     22.370      0.320 GAGE 
2004 05     22.080      0.260 GAGE 
2004 06     21.880      0.280 GAGE 
2004 07     21.730      0.260 GAGE 
2004 08     21.560      0.260 GAGE 
2004 09     21.280      0.270 GAGE 
2004 10     21.020      0.330 GAGE 
2004 11     20.680      0.300 GAGE 
2004 12     20.270      0.300 GAGE 
2005 01     19.810      0.380 GAGE 
2005 02     19.480      0.310 GAGE 
2005 03     19.020      0.270 GAGE 
2005 04     18.700      0.230 GAGE 
2005 05     18.560      0.220 GAGE 
2005 06     18.390      0.210 GAGE 
2005 07     18.220      0.240 GAGE 
2005 08     18.070      0.260 GAGE 
2005 09     17.860      0.250 GAGE 
2005 10     17.570      0.310 GAGE 
2005 11     17.230      0.280 GAGE 
2005 12     16.890      0.300 GAGE 
2006 01     16.560      0.290 GAGE 
2006 02     16.180      0.280 GAGE 
2006 03     15.850      0.250 GAGE 
2006 04     15.640      0.280 GAGE 
2006 05     15.460      0.240 GAGE 
2006 06     15.330      0.220 GAGE 
2006 07     15.180      0.270 GAGE 
2006 08     15.050      0.280 GAGE 
2006 09     14.910      0.260 GAGE 
2006 10     14.700      0.280 GAGE 
2006 11     14.430      0.290 GAGE 
2006 12     14.280      0.270 GAGE 
2007 01     13.820      0.280 GAGE 
2007 02     13.510      0.300 GAGE 
2007 03     13.370      0.280 GAGE 
2007 04     13.170      0.250 GAGE 
2007 05     13.030      0.290 GAGE 
2007 06     12.920      0.250 GAGE 
2007 07     12.710      0.260 GAGE 
2007 08     12.460      0.300 GAGE 
2007 09     12.310      0.290 GAGE 
2007 10     12.120      0.270 GAGE 
2007 11     11.860      0.260 GAGE 
2007 12     11.650      0.280 GAGE 
2008 01     11.430      0.270 GAGE 
2008 02     11.190      0.280 GAGE 
2008 03     11.010      0.250 GAGE 
2008 04     10.970      0.230 GAGE 
2008 05     10.810      0.250 GAGE 
2008 06     10.600      0.250 GAGE 
2008 07     10.580      0.240 GAGE 
2008 08     10.480      0.250 GAGE 
2008 09     10.370      0.240 GAGE 
