1997 12     72.780      0.450 GAGE 
1998 01     72.180      0.580 GAGE 
1998 02     71.650      0.470 GAGE 
1998 03     70.640      0.570 GAGE 
1998 04     69.990      0.480 GAGE 
1998 05     68.720      0.560 GAGE 
1998 06     66.920      0.680 GAGE 
1998 07     64.240      0.880 GAGE 
1998 08     63.190      0.630 GAGE 
1998 09     62.350      0.460 GAGE 
1998 10     61.790      0.370 GAGE 
1998 11     61.260      0.420 GAGE 
1998 12     60.690      0.460 GAGE 
1999 01     60.070      0.370 GAGE 
1999 02     59.680      0.400 GAGE 
1999 03     59.120      0.330 GAGE 
1999 04     58.490      0.500 GAGE 
1999 05     57.370      0.500 GAGE 
1999 06     55.860      0.670 GAGE 
1999 07     54.010      0.810 GAGE 
1999 08     52.420      0.480 GAGE 
1999 09     52.080      0.440 GAGE 
1999 10     51.270      0.470 GAGE 
1999 11     50.750      0.380 GAGE 
1999 12     50.270      0.470 GAGE 
2000 01     49.730      0.420 GAGE 
2000 02     49.390      0.400 GAGE 
2000 03     49.350      0.350 GAGE 
2000 04     48.610      0.430 GAGE 
2000 05     47.820      0.590 GAGE 
2000 06     46.850      0.710 GAGE 
2000 07     45.230      0.670 GAGE 
2000 08     44.370      0.540 GAGE 
2000 09     43.430      0.450 GAGE 
2000 10     43.000      0.340 GAGE 
2000 11     42.770      0.250 GAGE 
2000 12     42.500      0.310 GAGE 
2001 01     42.250      0.310 GAGE 
2001 02     41.870      0.300 GAGE 
2001 03     41.320      0.450 GAGE 
2001 04     40.930      0.440 GAGE 
2001 05     40.380      0.450 GAGE 
2001 06     39.370      0.510 GAGE 
2001 07     38.240      0.520 GAGE 
2001 08     37.050      0.450 GAGE 
2001 09     36.570      0.340 GAGE 
2001 10     36.160      0.360 GAGE 
2001 11     35.680      0.320 GAGE 
2001 12     35.390      0.290 GAGE 
2002 01     35.070      0.320 GAGE 
2002 02     34.660      0.310 GAGE 
2002 03     34.400      0.310 GAGE 
2002 04     33.870      0.360 GAGE 
2002 05     33.300      0.510 GAGE 
2002 06     32.500      0.410 GAGE 
2002 07     31.470      0.640 GAGE 
2002 08     30.810      0.510 GAGE 
2002 09     30.370      0.360 GAGE 
2002 10     30.100      0.300 GAGE 
2002 11     29.700      0.290 GAGE 
2002 12     29.460      0.490 GAGE 
2003 01     29.110      0.420 GAGE 
2003 02     29.100      0.320 GAGE 
2003 03     28.700      0.320 GAGE 
2003 04     28.540      0.290 GAGE 
2003 05     28.190      0.390 GAGE 
2003 06     27.560      0.430 GAGE 
2003 07     26.790      0.410 GAGE 
2003 08     25.990      0.360 GAGE 
2003 09     25.620      0.350 GAGE 
2003 10     25.320      0.330 GAGE 
2003 11     25.160      0.240 GAGE 
2003 12     25.000      0.230 GAGE 
2004 01     24.720      0.240 GAGE 
2004 02     24.620      0.230 GAGE 
2004 03     24.400      0.250 GAGE 
2004 04     24.300      0.240 GAGE 
2004 05     23.770      0.350 GAGE 
2004 06     23.390      0.330 GAGE 
2004 07     22.810      0.320 GAGE 
2004 08     21.580      0.300 GAGE 
2004 09     21.340      0.290 GAGE 
2004 10     21.020      0.270 GAGE 
2004 11     20.790      0.260 GAGE 
2004 12     20.560      0.240 GAGE 
2005 01     20.430      0.290 GAGE 
2005 02     20.230      0.200 GAGE 
2005 03     20.120      0.210 GAGE 
2005 04     20.000      0.230 GAGE 
2005 05     19.640      0.220 GAGE 
2005 06     19.320      0.260 GAGE 
2005 07     18.600      0.260 GAGE 
2005 08     18.140      0.310 GAGE 
2005 09     17.880      0.210 GAGE 
2005 10     17.580      0.220 GAGE 
2005 11     17.300      0.220 GAGE 
2005 12     17.180      0.210 GAGE 
2006 01     17.020      0.210 GAGE 
2006 02     16.910      0.210 GAGE 
2006 03     16.830      0.200 GAGE 
2006 04     16.680      0.180 GAGE 
2006 05     16.480      0.280 GAGE 
2006 06     16.060      0.240 GAGE 
2006 07     15.510      0.290 GAGE 
2006 08     15.170      0.220 GAGE 
2006 09     14.970      0.200 GAGE 
2006 10     14.740      0.190 GAGE 
2006 11     14.520      0.190 GAGE 
2006 12     14.420      0.180 GAGE 
2007 01     14.330      0.170 GAGE 
2007 02     14.230      0.180 GAGE 
2007 03     14.090      0.210 GAGE 
2007 04     14.040      0.180 GAGE 
2007 05     13.870      0.200 GAGE 
2007 06     13.550      0.250 GAGE 
2007 07     13.080      0.260 GAGE 
2007 08     12.800      0.200 GAGE 
2007 09     12.630      0.180 GAGE 
2007 10     12.300      0.200 GAGE 
2007 11     12.090      0.170 GAGE 
2007 12     12.000      0.150 GAGE 
2008 01     11.930      0.150 GAGE 
2008 02     11.790      0.220 GAGE 
2008 03     11.670      0.260 GAGE 
2008 04     11.590      0.260 GAGE 
2008 05     11.400      0.290 GAGE 
2008 06     11.260      0.240 GAGE 
2008 07     11.010      0.220 GAGE 
2008 08     10.670      0.230 GAGE 
2008 09     10.570      0.220 GAGE 
